year,agency,comment,has_comment,source_pdf,source_url
2022,Metropolitan Community College Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Mexico Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Milan Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Miller County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Miner Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Mississippi County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Missouri Capitol Police,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Missouri Dept Natural Resources-Park Rangers,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Missouri Dept of Conservation Protection Branch,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Missouri Southern State University,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Missouri State Highway Patrol,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Missouri Univ SandT Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Missouri Western State University Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Moberly Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Monett Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Moniteau County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Monroe City Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Monroe County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Montgomery City Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Montgomery County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Morgan County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Morrisville Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Moscow Mills Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Mound City Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Mount Vernon Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Mountain Grove Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Mountain View Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,NW MO State University Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Napoleon Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Neosho Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Nevada Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,New Bloomfield Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,New Florence Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,New Haven Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,New London Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,New Madrid County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Newburg Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Newton County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Niangua Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Nixa Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Nodaway County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Noel Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Normandy Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,North County Police Cooperative,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,North Kansas City Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Northmoor Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Northwoods Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,O'Fallon Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Oak Grove Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Oakview Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Odessa Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Old Monroe Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Olivette Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Oran Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Oregon County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Oregon Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Oronogo Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Osage Beach Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Osage County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Otterville Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Overland Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Owensville Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Ozark County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Ozark Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Pacific Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Pagedale Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Palmyra Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Park Hills Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Parkville Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Peculiar Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Pemiscot County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Perry County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Perry Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Perryville Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Pettis County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Pevely Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Phelps County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Piedmont Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Pierce City Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Pike County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Pilot Grove Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Pilot Knob Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Pine Lawn Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Pineville Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Platte City Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Platte County Sheriff's Dept,"The Platte County Sheriff's Office provides patrol and traffic enforcement services in an area that includes multiple major interstate corridors, a large shopping and entertainment district, casino, many hotels, and the Kansas City International Airport. It is bordered by Kansas City, KS, Kansas City, MO, and Leavenworth, KS, with minority populations of 49.0%, 40.3%, and 25.3%, respectively. It should be noted that 70% of all 2022 traffic stops by Platte County personnel, were reported as nonresident drivers. Although the racial makeup of all of the nonresident drivers traveling Platte County roadways is unknown, it is unlikely to accurately reflect the racial and ethnic makeup of the county's population. The Platte County Sheriff's Office prohibits racial profiling by policy and is committed to ensuring impartial public safety service regardless of race, age, gender or other factors. Officers receive annual racial and cultural sensitivity training and the Sheriff's Office maintains accountability through the racial profiling reporting process in compliance with Missouri State Statute. Data included in the Platte County report includes stops conducted in unincorporated Platte County and the jurisdictions of Camden Point, Dearborn, Houston Lake, and Lake Waukomis.",True,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Platte Woods Police Dept,"Our city has a small population of 429 residents, which is not representative of the diverse demographic composition of the over forty million vehicles traveling through our city annually. These motorists are primarily en-route to entertainment districts, shopping areas, hotels, restaurants, multifamily housing complexes, and the Kansas City International Airport. We have an Interstate and four other major traffic arteries that intersect our city. The demographic composition of drivers at any given time may not reflect our local population, contributing to the disparity in the index. We continually work diligently to ensure equitable policing practices that promote the safety and well-being of all that live, work and visit our city. We are dedicated to building trust between our agency and

the community.",True,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Plattsburg Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Pleasant Hill Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Pleasant Hope Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Pleasant Valley Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Polk County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Poplar Bluff Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Portageville Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Potosi Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Prairie Home Police Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
2022,Pulaski County Sheriff's Dept,,False,VSR_agency_comments_2022.pdf,https://ago.mo.gov/wp-content/uploads/2022-agency-comments-ago.pdf
