Agency,Region,Year,Stops,Indexed
Fair Grove Police Dept,Other,2016,835,99.4
Fair Grove Police Dept,Other,2017,1828,217.6
Fair Grove Police Dept,Other,2018,1796,213.8
Fair Grove Police Dept,Other,2019,1778,211.7
Fair Grove Police Dept,Other,2020,599,71.3
Fair Grove Police Dept,Other,2021,1014,120.7
Fair Grove Police Dept,Other,2022,819,97.5
Fair Grove Police Dept,Other,2024,334,39.8
Fair Play Police Dept,Other,2014,201,100.0
Fair Play Police Dept,Other,2015,386,192.0
Fair Play Police Dept,Other,2016,269,133.8
Fair Play Police Dept,Other,2017,261,129.9
Fair Play Police Dept,Other,2018,215,107.0
Fair Play Police Dept,Other,2019,274,136.3
Fair Play Police Dept,Other,2020,27,13.4
Fair Play Police Dept,Other,2022,180,89.6
Fair Play Police Dept,Other,2023,575,286.1
Fair Play Police Dept,Other,2024,277,137.8
Fairview Police Dept,Other,2014,142,100.0
Fairview Police Dept,Other,2015,120,84.5
Fairview Police Dept,Other,2016,133,93.7
Fairview Police Dept,Other,2017,176,123.9
Fairview Police Dept,Other,2018,29,20.4
Fairview Police Dept,Other,2019,281,197.9
Fairview Police Dept,Other,2020,122,85.9
Fayette Police Dept,Other,2014,184,100.0
Fayette Police Dept,Other,2015,134,72.8
Fayette Police Dept,Other,2016,175,95.1
Fayette Police Dept,Other,2017,88,47.8
Fayette Police Dept,Other,2018,165,89.7
Fayette Police Dept,Other,2019,157,85.3
Fayette Police Dept,Other,2020,146,79.3
Fayette Police Dept,Other,2021,318,172.8
Fayette Police Dept,Other,2022,297,161.4
Fayette Police Dept,Other,2023,349,189.7
Ferrelview Police Dept,Other,2014,296,100.0
Ferrelview Police Dept,Other,2015,169,57.1
Ferrelview Police Dept,Other,2016,439,148.3
Ferrelview Police Dept,Other,2017,205,69.3
Ferrelview Police Dept,Other,2018,31,10.5
Ferrelview Police Dept,Other,2019,212,71.6
Ferrelview Police Dept,Other,2020,98,33.1
Ferrelview Police Dept,Other,2022,181,61.1
Fleming Police Dept,Other,2014,41,100.0
Fleming Police Dept,Other,2015,16,39.0
Fleming Police Dept,Other,2016,6,14.6
Fleming Police Dept,Other,2017,7,17.1
Fleming Police Dept,Other,2018,61,148.8
Fleming Police Dept,Other,2019,55,134.1
Fleming Police Dept,Other,2020,39,95.1
Fleming Police Dept,Other,2021,40,97.6
Fleming Police Dept,Other,2022,19,46.3
Flordell Hills Police Dept,Other,2014,36,100.0
Flordell Hills Police Dept,Other,2015,53,147.2
Flordell Hills Police Dept,Other,2016,6,16.7
Flordell Hills Police Dept,Other,2017,16,44.4
Flordell Hills Police Dept,Other,2018,9,25.0
Flordell Hills Police Dept,Other,2021,12,33.3
Flordell Hills Police Dept,Other,2022,17,47.2
Flordell Hills Police Dept,Other,2023,22,61.1
Foley Police Dept,Other,2014,1184,100.0
Foley Police Dept,Other,2015,299,25.3
Foley Police Dept,Other,2016,205,17.3
Foley Police Dept,Other,2020,271,22.9
Foley Police Dept,Other,2022,107,9.0
Foley Police Dept,Other,2024,131,11.1
Fordland Police Dept,Other,2014,981,100.0
Fordland Police Dept,Other,2015,1319,134.5
Fordland Police Dept,Other,2016,686,69.9
Fordland Police Dept,Other,2017,466,47.5
Fordland Police Dept,Other,2018,335,34.1
Fordland Police Dept,Other,2019,293,29.9
Fordland Police Dept,Other,2020,394,40.2
Fordland Police Dept,Other,2021,413,42.1
Fordland Police Dept,Other,2022,428,43.6
Fordland Police Dept,Other,2023,423,43.1
Fordland Police Dept,Other,2024,360,36.7
Forsyth Police Dept,Other,2014,809,100.0
Forsyth Police Dept,Other,2015,790,97.7
Forsyth Police Dept,Other,2016,1281,158.3
Forsyth Police Dept,Other,2017,1013,125.2
Forsyth Police Dept,Other,2018,1189,147.0
Forsyth Police Dept,Other,2019,2034,251.4
Forsyth Police Dept,Other,2020,1057,130.7
Forsyth Police Dept,Other,2021,505,62.4
Forsyth Police Dept,Other,2022,299,37.0
Forsyth Police Dept,Other,2023,305,37.7
Forsyth Police Dept,Other,2024,309,38.2
Frankford Police Dept,Other,2014,310,100.0
Frankford Police Dept,Other,2015,740,238.7
Frankford Police Dept,Other,2016,35,11.3
Frankford Police Dept,Other,2017,181,58.4
Frankford Police Dept,Other,2018,88,28.4
Frankford Police Dept,Other,2020,2,0.6
Freeman Police Dept,Other,2014,37,100.0
Freeman Police Dept,Other,2015,41,110.8
Galena Police Dept,Other,2014,492,100.0
Galena Police Dept,Other,2016,47,9.6
Galena Police Dept,Other,2017,328,66.7
Galena Police Dept,Other,2018,246,50.0
Galena Police Dept,Other,2019,19,3.9
Galena Police Dept,Other,2020,220,44.7
Galena Police Dept,Other,2021,426,86.6
Galena Police Dept,Other,2022,467,94.9
Galena Police Dept,Other,2023,395,80.3
Galena Police Dept,Other,2024,213,43.3
Gallatin Police Dept,Other,2014,177,100.0
Gallatin Police Dept,Other,2015,89,50.3
Gallatin Police Dept,Other,2016,182,102.8
Gallatin Police Dept,Other,2017,182,102.8
Gallatin Police Dept,Other,2018,186,105.1
Gallatin Police Dept,Other,2019,186,105.1
Gallatin Police Dept,Other,2020,86,48.6
Gallatin Police Dept,Other,2021,405,228.8
Garden City Police Dept,Other,2014,266,100.0
Garden City Police Dept,Other,2015,351,132.0
Garden City Police Dept,Other,2016,451,169.5
Garden City Police Dept,Other,2017,380,142.9
Garden City Police Dept,Other,2023,136,51.1
Garden City Police Dept,Other,2024,295,110.9
Gerald Police Dept,Other,2014,755,100.0
Gerald Police Dept,Other,2015,866,114.7
Gerald Police Dept,Other,2016,774,102.5
Gerald Police Dept,Other,2017,716,94.8
Gerald Police Dept,Other,2018,553,73.2
Gerald Police Dept,Other,2019,364,48.2
Gerald Police Dept,Other,2020,134,17.7
Gerald Police Dept,Other,2021,135,17.9
Gerald Police Dept,Other,2022,336,44.5
Gerald Police Dept,Other,2023,714,94.6
Gerald Police Dept,Other,2024,489,64.8
Gideon Police Dept,Other,2014,205,100.0
Gideon Police Dept,Other,2015,169,82.4
Gideon Police Dept,Other,2016,69,33.7
Gideon Police Dept,Other,2017,147,71.7
Gideon Police Dept,Other,2018,162,79.0
Gideon Police Dept,Other,2019,79,38.5
Gideon Police Dept,Other,2020,54,26.3
Gideon Police Dept,Other,2021,82,40.0
Gideon Police Dept,Other,2022,74,36.1
Gideon Police Dept,Other,2023,54,26.3
Gideon Police Dept,Other,2024,50,24.4
Glasgow Police Dept,Other,2014,65,100.0
Glasgow Police Dept,Other,2015,175,269.2
Glasgow Police Dept,Other,2016,146,224.6
Glasgow Police Dept,Other,2017,22,33.8
Glasgow Police Dept,Other,2018,26,40.0
Glasgow Police Dept,Other,2019,69,106.2
Glasgow Police Dept,Other,2020,58,89.2
Goodman Police Dept,Other,2014,167,100.0
Goodman Police Dept,Other,2015,119,71.3
Goodman Police Dept,Other,2016,103,61.7
Goodman Police Dept,Other,2017,355,212.6
Goodman Police Dept,Other,2018,162,97.0
Goodman Police Dept,Other,2019,111,66.5
Goodman Police Dept,Other,2023,688,412.0
Goodman Police Dept,Other,2024,481,288.0
Gordonville Police Dept,Other,2014,259,100.0
Gordonville Police Dept,Other,2015,221,85.3
Gower Police Dept,Other,2014,658,100.0
Gower Police Dept,Other,2015,552,83.9
Gower Police Dept,Other,2016,759,115.3
Gower Police Dept,Other,2017,630,95.7
Gower Police Dept,Other,2018,691,105.0
Gower Police Dept,Other,2019,402,61.1
Gower Police Dept,Other,2020,421,64.0
Gower Police Dept,Other,2021,506,76.9
Gower Police Dept,Other,2022,509,77.4
Gower Police Dept,Other,2023,800,121.6
Gower Police Dept,Other,2024,484,73.6
Granby Police Dept,Other,2014,190,100.0
Granby Police Dept,Other,2015,207,108.9
Granby Police Dept,Other,2016,388,204.2
Granby Police Dept,Other,2017,514,270.5
Granby Police Dept,Other,2018,654,344.2
Granby Police Dept,Other,2019,130,68.4
Granby Police Dept,Other,2020,403,212.1
Granby Police Dept,Other,2021,474,249.5
Granby Police Dept,Other,2022,369,194.2
Granby Police Dept,Other,2023,468,246.3
Granby Police Dept,Other,2024,165,86.8
Green City Police Dept,Other,2014,18,100.0
Green City Police Dept,Other,2015,11,61.1
Green City Police Dept,Other,2016,25,138.9
Green City Police Dept,Other,2017,4,22.2
Green City Police Dept,Other,2018,7,38.9
Green Ridge Police Dept,Other,2014,47,100.0
Green Ridge Police Dept,Other,2015,55,117.0
Green Ridge Police Dept,Other,2016,42,89.4
Green Ridge Police Dept,Other,2017,30,63.8
Green Ridge Police Dept,Other,2018,38,80.9
Greenville Police Dept,Other,2014,175,100.0
Greenville Police Dept,Other,2015,181,103.4
Greenville Police Dept,Other,2016,22,12.6
Greenville Police Dept,Other,2017,4,2.3
Hamilton Police Dept,Other,2014,327,100.0
Hamilton Police Dept,Other,2015,430,131.5
Hamilton Police Dept,Other,2016,342,104.6
Hamilton Police Dept,Other,2017,886,270.9
Hamilton Police Dept,Other,2018,1134,346.8
Hamilton Police Dept,Other,2019,720,220.2
Hamilton Police Dept,Other,2020,550,168.2
Hamilton Police Dept,Other,2021,838,256.3
Hamilton Police Dept,Other,2022,744,227.5
Hamilton Police Dept,Other,2023,464,141.9
Hardin Police Dept,Other,2014,39,100.0
Hardin Police Dept,Other,2015,77,197.4
Hardin Police Dept,Other,2016,193,494.9
Hardin Police Dept,Other,2017,73,187.2
Hardin Police Dept,Other,2018,52,133.3
Hardin Police Dept,Other,2019,41,105.1
Hardin Police Dept,Other,2020,6,15.4
Hardin Police Dept,Other,2021,13,33.3
Hardin Police Dept,Other,2022,30,76.9
Hardin Police Dept,Other,2023,12,30.8
Hartville Police Dept,Other,2014,258,100.0
Hartville Police Dept,Other,2015,255,98.8
Hartville Police Dept,Other,2016,154,59.7
Hartville Police Dept,Other,2017,185,71.7
Hartville Police Dept,Other,2018,230,89.1
Hartville Police Dept,Other,2019,110,42.6
Hartville Police Dept,Other,2020,149,57.8
Hartville Police Dept,Other,2021,214,82.9
Hartville Police Dept,Other,2022,181,70.2
Hartville Police Dept,Other,2023,243,94.2
Hartville Police Dept,Other,2024,106,41.1
Hawk Point Police Dept,Other,2014,706,100.0
Hawk Point Police Dept,Other,2015,383,54.2
Hawk Point Police Dept,Other,2016,260,36.8
Hawk Point Police Dept,Other,2017,502,71.1
Hawk Point Police Dept,Other,2018,352,49.9
Hawk Point Police Dept,Other,2019,168,23.8
Hawk Point Police Dept,Other,2020,303,42.9
Hawk Point Police Dept,Other,2021,159,22.5
Hawk Point Police Dept,Other,2022,96,13.6
Hawk Point Police Dept,Other,2024,117,16.6
Hayti Heights Police Dept,Other,2014,14,100.0
Henrietta Police Dept,Other,2014,15,100.0
Henrietta Police Dept,Other,2015,28,186.7
Henrietta Police Dept,Other,2016,199,1326.7
Henrietta Police Dept,Other,2017,194,1293.3
Henrietta Police Dept,Other,2018,374,2493.3
Henrietta Police Dept,Other,2019,389,2593.3
Henrietta Police Dept,Other,2020,49,326.7
Hermann Police Dept,Other,2014,312,100.0
Hermann Police Dept,Other,2015,965,309.3
Hermann Police Dept,Other,2016,1674,536.5
Hermann Police Dept,Other,2017,1072,343.6
Hermann Police Dept,Other,2018,658,210.9
Hermann Police Dept,Other,2019,733,234.9
Hermann Police Dept,Other,2020,523,167.6
Hermann Police Dept,Other,2021,751,240.7
Hermann Police Dept,Other,2022,524,167.9
Hermann Police Dept,Other,2023,1049,336.2
Hermann Police Dept,Other,2024,726,232.7
High Hill Police Dept,Other,2014,34,100.0
High Hill Police Dept,Other,2015,37,108.8
High Hill Police Dept,Other,2016,35,102.9
High Hill Police Dept,Other,2017,36,105.9
High Hill Police Dept,Other,2018,25,73.5
High Hill Police Dept,Other,2019,19,55.9
High Hill Police Dept,Other,2020,13,38.2
High Hill Police Dept,Other,2021,20,58.8
High Hill Police Dept,Other,2022,15,44.1
High Hill Police Dept,Other,2023,19,55.9
High Hill Police Dept,Other,2024,30,88.2
Highlandville Police Dept,Other,2014,372,100.0
Highlandville Police Dept,Other,2015,274,73.7
Highlandville Police Dept,Other,2016,194,52.2
Highlandville Police Dept,Other,2017,285,76.6
Highlandville Police Dept,Other,2018,293,78.8
Highlandville Police Dept,Other,2019,178,47.8
Highlandville Police Dept,Other,2020,97,26.1
Highlandville Police Dept,Other,2021,181,48.7
Highlandville Police Dept,Other,2023,4,1.1
Hillsboro Police Dept,Other,2014,838,100.0
Hillsboro Police Dept,Other,2015,419,50.0
Hillsboro Police Dept,Other,2016,506,60.4
Hillsboro Police Dept,Other,2018,577,68.9
Hillsboro Police Dept,Other,2019,1277,152.4
Hillsboro Police Dept,Other,2020,411,49.0
Hillsboro Police Dept,Other,2021,1301,155.3
Hillsboro Police Dept,Other,2022,1619,193.2
Hillsboro Police Dept,Other,2023,904,107.9
Hillsboro Police Dept,Other,2024,716,85.4
Hillsdale Police Dept,Other,2014,70,100.0
Hillsdale Police Dept,Other,2015,70,100.0
Hillsdale Police Dept,Other,2016,133,190.0
Hillsdale Police Dept,Other,2017,37,52.9
Hillsdale Police Dept,Other,2018,19,27.1
Hillsdale Police Dept,Other,2019,81,115.7
Hillsdale Police Dept,Other,2020,17,24.3
Hillsdale Police Dept,Other,2021,16,22.9
Hillsdale Police Dept,Other,2024,59,84.3
Holcomb Police Dept,Other,2014,208,100.0
Holcomb Police Dept,Other,2015,176,84.6
Holcomb Police Dept,Other,2016,150,72.1
Holcomb Police Dept,Other,2017,220,105.8
Holcomb Police Dept,Other,2018,120,57.7
Holcomb Police Dept,Other,2019,157,75.5
Holcomb Police Dept,Other,2020,198,95.2
Holcomb Police Dept,Other,2021,100,48.1
Holcomb Police Dept,Other,2022,16,7.7
Holcomb Police Dept,Other,2023,38,18.3
Holden Police Dept,Other,2014,218,100.0
Holden Police Dept,Other,2015,199,91.3
Holden Police Dept,Other,2016,339,155.5
Holden Police Dept,Other,2017,294,134.9
Holden Police Dept,Other,2018,573,262.8
Holden Police Dept,Other,2019,652,299.1
Holden Police Dept,Other,2020,587,269.3
Holden Police Dept,Other,2021,740,339.4
Holden Police Dept,Other,2022,432,198.2
Holden Police Dept,Other,2023,547,250.9
Holden Police Dept,Other,2024,549,251.8
Holt Police Dept,Other,2014,620,100.0
Holt Police Dept,Other,2015,131,21.1
Holts Summit Police Dept,Other,2014,998,100.0
Holts Summit Police Dept,Other,2015,1742,174.5
Holts Summit Police Dept,Other,2016,958,96.0
Holts Summit Police Dept,Other,2017,1379,138.2
Holts Summit Police Dept,Other,2018,1728,173.1
Holts Summit Police Dept,Other,2019,1352,135.5
Holts Summit Police Dept,Other,2020,1037,103.9
Holts Summit Police Dept,Other,2021,1237,123.9
Holts Summit Police Dept,Other,2023,541,54.2
Holts Summit Police Dept,Other,2024,583,58.4
Hornersville Police Dept,Other,2014,143,100.0
Hornersville Police Dept,Other,2015,90,62.9
Hornersville Police Dept,Other,2016,82,57.3
Hornersville Police Dept,Other,2017,6,4.2
Hornersville Police Dept,Other,2018,51,35.7
Hornersville Police Dept,Other,2019,41,28.7
Hornersville Police Dept,Other,2020,116,81.1
Hornersville Police Dept,Other,2021,150,104.9
Hornersville Police Dept,Other,2022,79,55.2
Hornersville Police Dept,Other,2023,35,24.5
Hornersville Police Dept,Other,2024,51,35.7
Howardville Police Dept,Other,2014,188,100.0
Howardville Police Dept,Other,2015,224,119.1
Howardville Police Dept,Other,2016,194,103.2
Howardville Police Dept,Other,2017,137,72.9
Howardville Police Dept,Other,2018,183,97.3
Howardville Police Dept,Other,2019,140,74.5
Howardville Police Dept,Other,2020,103,54.8
Howardville Police Dept,Other,2021,73,38.8
Howardville Police Dept,Other,2022,12,6.4
Howardville Police Dept,Other,2023,47,25.0
Howardville Police Dept,Other,2024,44,23.4
Humansville Police Dept,Other,2014,484,100.0
Humansville Police Dept,Other,2015,679,140.3
Humansville Police Dept,Other,2016,211,43.6
Humansville Police Dept,Other,2017,76,15.7
Humansville Police Dept,Other,2018,223,46.1
Humansville Police Dept,Other,2019,100,20.7
Humansville Police Dept,Other,2020,325,67.1
Humansville Police Dept,Other,2021,86,17.8
Humansville Police Dept,Other,2022,5,1.0
Huntsville Police Dept,Other,2014,187,100.0
Huntsville Police Dept,Other,2015,175,93.6
Huntsville Police Dept,Other,2016,202,108.0
Huntsville Police Dept,Other,2017,172,92.0
Huntsville Police Dept,Other,2018,105,56.1
Huntsville Police Dept,Other,2019,107,57.2
Huntsville Police Dept,Other,2020,3,1.6
Huntsville Police Dept,Other,2021,139,74.3
Huntsville Police Dept,Other,2022,70,37.4
Iberia Police Dept,Other,2014,564,100.0
Iberia Police Dept,Other,2015,512,90.8
Iberia Police Dept,Other,2016,479,84.9
Iberia Police Dept,Other,2017,270,47.9
Iberia Police Dept,Other,2018,87,15.4
Iberia Police Dept,Other,2019,33,5.9
Iberia Police Dept,Other,2020,22,3.9
Iberia Police Dept,Other,2021,36,6.4
Iberia Police Dept,Other,2022,202,35.8
Iberia Police Dept,Other,2023,758,134.4
Indian Point Police Dept,Other,2014,428,100.0
Indian Point Police Dept,Other,2015,592,138.3
Indian Point Police Dept,Other,2016,840,196.3
Indian Point Police Dept,Other,2017,822,192.1
Indian Point Police Dept,Other,2018,835,195.1
Indian Point Police Dept,Other,2019,498,116.4
Indian Point Police Dept,Other,2020,388,90.7
Indian Point Police Dept,Other,2023,21,4.9
Indian Point Police Dept,Other,2024,99,23.1
Iron Mountain Lake Police Dept,Other,2014,106,100.0
Iron Mountain Lake Police Dept,Other,2015,97,91.5
Iron Mountain Lake Police Dept,Other,2016,104,98.1
Iron Mountain Lake Police Dept,Other,2017,104,98.1
Iron Mountain Lake Police Dept,Other,2018,95,89.6
Iron Mountain Lake Police Dept,Other,2019,91,85.8
Iron Mountain Lake Police Dept,Other,2022,12,11.3
Iron Mountain Lake Police Dept,Other,2023,49,46.2
Jamestown Police Dept,Other,2014,119,100.0
Jamestown Police Dept,Other,2015,96,80.7
Jamestown Police Dept,Other,2016,69,58.0
Jamestown Police Dept,Other,2017,79,66.4
Jamestown Police Dept,Other,2018,42,35.3
Jamestown Police Dept,Other,2019,72,60.5
Jamestown Police Dept,Other,2020,79,66.4
Jamestown Police Dept,Other,2021,68,57.1
Jamestown Police Dept,Other,2022,68,57.1
Jamestown Police Dept,Other,2023,67,56.3
Jamestown Police Dept,Other,2024,57,47.9
Jasper Police Dept,Other,2014,230,100.0
Jasper Police Dept,Other,2015,208,90.4
Jasper Police Dept,Other,2016,319,138.7
Jasper Police Dept,Other,2017,290,126.1
Jasper Police Dept,Other,2018,430,187.0
Jasper Police Dept,Other,2019,308,133.9
Jasper Police Dept,Other,2020,227,98.7
Jasper Police Dept,Other,2021,180,78.3
Jasper Police Dept,Other,2022,185,80.4
Jasper Police Dept,Other,2023,207,90.0
Kahoka Police Dept,Other,2014,870,100.0
Kahoka Police Dept,Other,2015,587,67.5
Kahoka Police Dept,Other,2016,591,67.9
Kahoka Police Dept,Other,2017,335,38.5
Kahoka Police Dept,Other,2018,283,32.5
Kahoka Police Dept,Other,2019,120,13.8
Kahoka Police Dept,Other,2020,105,12.1
Kahoka Police Dept,Other,2021,93,10.7
Kahoka Police Dept,Other,2022,161,18.5
Kahoka Police Dept,Other,2024,427,49.1
Kansas City Int'l Airport PD,Other,2014,439,100.0
King City Police Dept,Other,2014,19,100.0
King City Police Dept,Other,2015,14,73.7
King City Police Dept,Other,2016,30,157.9
Kingsville Police Dept,Other,2014,23,100.0
Kingsville Police Dept,Other,2015,18,78.3
Kingsville Police Dept,Other,2016,47,204.3
Kingsville Police Dept,Other,2017,47,204.3
Kingsville Police Dept,Other,2018,29,126.1
Kingsville Police Dept,Other,2019,28,121.7
Kingsville Police Dept,Other,2020,36,156.5
La Grange Police Dept,Other,2014,314,100.0
La Grange Police Dept,Other,2015,142,45.2
La Grange Police Dept,Other,2016,105,33.4
La Grange Police Dept,Other,2017,289,92.0
La Grange Police Dept,Other,2018,247,78.7
La Grange Police Dept,Other,2019,225,71.7
La Grange Police Dept,Other,2020,162,51.6
La Grange Police Dept,Other,2022,50,15.9
La Grange Police Dept,Other,2023,45,14.3
