Agency,Region,Year,Stops,Indexed
Billings Police Dept,Southwest,2019,2,11.1
Billings Police Dept,Southwest,2020,4,22.2
Billings Police Dept,Southwest,2021,2,11.1
Billings Police Dept,Southwest,2022,6,33.3
Billings Police Dept,Southwest,2024,12,66.7
Bolivar Police Dept,Southwest,2014,106,100.0
Bolivar Police Dept,Southwest,2015,127,119.8
Bolivar Police Dept,Southwest,2016,145,136.8
Bolivar Police Dept,Southwest,2017,137,129.2
Bolivar Police Dept,Southwest,2018,121,114.2
Bolivar Police Dept,Southwest,2019,113,106.6
Bolivar Police Dept,Southwest,2020,110,103.8
Bolivar Police Dept,Southwest,2021,94,88.7
Bolivar Police Dept,Southwest,2022,59,55.7
Bolivar Police Dept,Southwest,2023,68,64.2
Bolivar Police Dept,Southwest,2024,72,67.9
Branson Police Dept,Southwest,2014,196,100.0
Branson Police Dept,Southwest,2015,146,74.5
Branson Police Dept,Southwest,2016,76,38.8
Branson Police Dept,Southwest,2017,83,42.3
Branson Police Dept,Southwest,2018,87,44.4
Branson Police Dept,Southwest,2019,124,63.3
Branson Police Dept,Southwest,2020,100,51.0
Branson Police Dept,Southwest,2021,78,39.8
Branson Police Dept,Southwest,2022,120,61.2
Branson Police Dept,Southwest,2023,206,105.1
Branson Police Dept,Southwest,2024,270,137.8
Branson West Police Dept,Southwest,2014,21,100.0
Branson West Police Dept,Southwest,2015,20,95.2
Branson West Police Dept,Southwest,2016,31,147.6
Branson West Police Dept,Southwest,2017,19,90.5
Branson West Police Dept,Southwest,2018,23,109.5
Branson West Police Dept,Southwest,2019,25,119.0
Branson West Police Dept,Southwest,2020,21,100.0
Branson West Police Dept,Southwest,2021,25,119.0
Branson West Police Dept,Southwest,2022,24,114.3
Branson West Police Dept,Southwest,2023,32,152.4
Branson West Police Dept,Southwest,2024,37,176.2
Cabool Police Dept,Southwest,2014,15,100.0
Cabool Police Dept,Southwest,2015,17,113.3
Cabool Police Dept,Southwest,2016,27,180.0
Cabool Police Dept,Southwest,2017,40,266.7
Cabool Police Dept,Southwest,2018,49,326.7
Cabool Police Dept,Southwest,2019,25,166.7
Cabool Police Dept,Southwest,2020,18,120.0
Cabool Police Dept,Southwest,2021,30,200.0
Cabool Police Dept,Southwest,2022,39,260.0
Cabool Police Dept,Southwest,2023,67,446.7
Cabool Police Dept,Southwest,2024,55,366.7
Carl Junction Police Dept,Southwest,2014,50,100.0
Carl Junction Police Dept,Southwest,2015,39,78.0
Carl Junction Police Dept,Southwest,2016,93,186.0
Carl Junction Police Dept,Southwest,2017,53,106.0
Carl Junction Police Dept,Southwest,2018,69,138.0
Carl Junction Police Dept,Southwest,2019,48,96.0
Carl Junction Police Dept,Southwest,2020,51,102.0
Carl Junction Police Dept,Southwest,2021,28,56.0
Carl Junction Police Dept,Southwest,2022,44,88.0
Carl Junction Police Dept,Southwest,2023,41,82.0
Carl Junction Police Dept,Southwest,2024,12,24.0
Carterville Police Dept,Southwest,2014,35,100.0
Carterville Police Dept,Southwest,2015,20,57.1
Carterville Police Dept,Southwest,2016,22,62.9
Carterville Police Dept,Southwest,2017,43,122.9
Carterville Police Dept,Southwest,2018,60,171.4
Carterville Police Dept,Southwest,2019,88,251.4
Carterville Police Dept,Southwest,2020,53,151.4
Carterville Police Dept,Southwest,2021,30,85.7
Carterville Police Dept,Southwest,2022,46,131.4
Carterville Police Dept,Southwest,2023,27,77.1
Carterville Police Dept,Southwest,2024,32,91.4
Carthage Police Dept,Southwest,2014,161,100.0
Carthage Police Dept,Southwest,2015,205,127.3
Carthage Police Dept,Southwest,2016,198,123.0
Carthage Police Dept,Southwest,2017,172,106.8
Carthage Police Dept,Southwest,2018,236,146.6
Carthage Police Dept,Southwest,2019,169,105.0
Carthage Police Dept,Southwest,2020,98,60.9
Carthage Police Dept,Southwest,2021,241,149.7
Carthage Police Dept,Southwest,2022,213,132.3
Carthage Police Dept,Southwest,2023,177,109.9
Carthage Police Dept,Southwest,2024,192,119.3
Christian County Sheriff's Dept,Southwest,2014,15,100.0
Christian County Sheriff's Dept,Southwest,2015,56,373.3
Christian County Sheriff's Dept,Southwest,2016,134,893.3
Christian County Sheriff's Dept,Southwest,2017,244,1626.7
Christian County Sheriff's Dept,Southwest,2018,250,1666.7
Christian County Sheriff's Dept,Southwest,2019,200,1333.3
Christian County Sheriff's Dept,Southwest,2020,148,986.7
Christian County Sheriff's Dept,Southwest,2021,151,1006.7
Christian County Sheriff's Dept,Southwest,2022,148,986.7
Christian County Sheriff's Dept,Southwest,2023,148,986.7
Christian County Sheriff's Dept,Southwest,2024,212,1413.3
Clinton Police Dept,Southwest,2014,52,100.0
Clinton Police Dept,Southwest,2015,84,161.5
Clinton Police Dept,Southwest,2016,52,100.0
Clinton Police Dept,Southwest,2017,78,150.0
Clinton Police Dept,Southwest,2018,46,88.5
Clinton Police Dept,Southwest,2019,110,211.5
Clinton Police Dept,Southwest,2020,130,250.0
Clinton Police Dept,Southwest,2021,153,294.2
Clinton Police Dept,Southwest,2022,108,207.7
Clinton Police Dept,Southwest,2023,220,423.1
Clinton Police Dept,Southwest,2024,121,232.7
Greene County Sheriff's Dept,Southwest,2014,980,100.0
Greene County Sheriff's Dept,Southwest,2015,1016,103.7
Greene County Sheriff's Dept,Southwest,2016,1160,118.4
Greene County Sheriff's Dept,Southwest,2017,1262,128.8
Greene County Sheriff's Dept,Southwest,2018,1264,129.0
Greene County Sheriff's Dept,Southwest,2019,1254,128.0
Greene County Sheriff's Dept,Southwest,2020,1266,129.2
Greene County Sheriff's Dept,Southwest,2021,1239,126.4
Greene County Sheriff's Dept,Southwest,2022,1485,151.5
Greene County Sheriff's Dept,Southwest,2023,1548,158.0
Greene County Sheriff's Dept,Southwest,2024,1464,149.4
Henry County Sheriff's Dept,Southwest,2014,45,100.0
Henry County Sheriff's Dept,Southwest,2015,34,75.6
Henry County Sheriff's Dept,Southwest,2016,95,211.1
Henry County Sheriff's Dept,Southwest,2017,88,195.6
Henry County Sheriff's Dept,Southwest,2018,115,255.6
Henry County Sheriff's Dept,Southwest,2020,27,60.0
Henry County Sheriff's Dept,Southwest,2021,66,146.7
Henry County Sheriff's Dept,Southwest,2022,77,171.1
Henry County Sheriff's Dept,Southwest,2023,107,237.8
Henry County Sheriff's Dept,Southwest,2024,87,193.3
Hollister Police Dept,Southwest,2014,17,100.0
Hollister Police Dept,Southwest,2015,38,223.5
Hollister Police Dept,Southwest,2016,30,176.5
Hollister Police Dept,Southwest,2017,20,117.6
Hollister Police Dept,Southwest,2018,43,252.9
Hollister Police Dept,Southwest,2019,79,464.7
Hollister Police Dept,Southwest,2020,69,405.9
Hollister Police Dept,Southwest,2021,99,582.4
Hollister Police Dept,Southwest,2022,24,141.2
Hollister Police Dept,Southwest,2023,27,158.8
Hollister Police Dept,Southwest,2024,42,247.1
Houston Police Dept,Southwest,2014,10,100.0
Houston Police Dept,Southwest,2015,18,180.0
Houston Police Dept,Southwest,2016,24,240.0
Houston Police Dept,Southwest,2017,34,340.0
Houston Police Dept,Southwest,2018,40,400.0
Houston Police Dept,Southwest,2019,37,370.0
Houston Police Dept,Southwest,2020,22,220.0
Houston Police Dept,Southwest,2021,31,310.0
Houston Police Dept,Southwest,2022,46,460.0
Houston Police Dept,Southwest,2023,53,530.0
Houston Police Dept,Southwest,2024,50,500.0
Jasper County Sheriff's Dept,Southwest,2014,178,100.0
Jasper County Sheriff's Dept,Southwest,2015,260,146.1
Jasper County Sheriff's Dept,Southwest,2016,311,174.7
Jasper County Sheriff's Dept,Southwest,2017,297,166.9
Jasper County Sheriff's Dept,Southwest,2018,297,166.9
Jasper County Sheriff's Dept,Southwest,2019,267,150.0
Jasper County Sheriff's Dept,Southwest,2020,238,133.7
Jasper County Sheriff's Dept,Southwest,2021,206,115.7
Jasper County Sheriff's Dept,Southwest,2022,249,139.9
Jasper County Sheriff's Dept,Southwest,2023,202,113.5
Jasper County Sheriff's Dept,Southwest,2024,220,123.6
Joplin Police Dept,Southwest,2014,1540,100.0
Joplin Police Dept,Southwest,2015,1152,74.8
Joplin Police Dept,Southwest,2016,1113,72.3
Joplin Police Dept,Southwest,2017,1090,70.8
Joplin Police Dept,Southwest,2018,790,51.3
Joplin Police Dept,Southwest,2019,970,63.0
Joplin Police Dept,Southwest,2020,879,57.1
Joplin Police Dept,Southwest,2021,687,44.6
Joplin Police Dept,Southwest,2022,784,50.9
Joplin Police Dept,Southwest,2023,1172,76.1
Joplin Police Dept,Southwest,2024,921,59.8
Kimberling City Police Dept,Southwest,2014,12,100.0
Kimberling City Police Dept,Southwest,2015,15,125.0
Kimberling City Police Dept,Southwest,2016,36,300.0
Kimberling City Police Dept,Southwest,2017,19,158.3
Kimberling City Police Dept,Southwest,2018,28,233.3
Kimberling City Police Dept,Southwest,2019,16,133.3
Kimberling City Police Dept,Southwest,2020,15,125.0
Kimberling City Police Dept,Southwest,2021,15,125.0
Kimberling City Police Dept,Southwest,2022,28,233.3
Kimberling City Police Dept,Southwest,2023,38,316.7
Kimberling City Police Dept,Southwest,2024,32,266.7
Lawrence County Sheriff's Dept,Southwest,2014,24,100.0
Lawrence County Sheriff's Dept,Southwest,2015,23,95.8
Lawrence County Sheriff's Dept,Southwest,2016,28,116.7
Lawrence County Sheriff's Dept,Southwest,2017,88,366.7
Lawrence County Sheriff's Dept,Southwest,2018,26,108.3
Lawrence County Sheriff's Dept,Southwest,2020,24,100.0
Lawrence County Sheriff's Dept,Southwest,2021,22,91.7
Lawrence County Sheriff's Dept,Southwest,2022,28,116.7
Lawrence County Sheriff's Dept,Southwest,2023,64,266.7
Lawrence County Sheriff's Dept,Southwest,2024,68,283.3
Lebanon Police Dept,Southwest,2014,29,100.0
Lebanon Police Dept,Southwest,2015,37,127.6
Lebanon Police Dept,Southwest,2016,36,124.1
Lebanon Police Dept,Southwest,2017,23,79.3
Lebanon Police Dept,Southwest,2018,44,151.7
Lebanon Police Dept,Southwest,2019,48,165.5
Lebanon Police Dept,Southwest,2020,28,96.6
Lebanon Police Dept,Southwest,2021,32,110.3
Lebanon Police Dept,Southwest,2022,32,110.3
Lebanon Police Dept,Southwest,2023,71,244.8
Lebanon Police Dept,Southwest,2024,42,144.8
McDonald County Sheriff's Dept,Southwest,2014,12,100.0
McDonald County Sheriff's Dept,Southwest,2015,6,50.0
McDonald County Sheriff's Dept,Southwest,2016,11,91.7
McDonald County Sheriff's Dept,Southwest,2017,1,8.3
McDonald County Sheriff's Dept,Southwest,2018,3,25.0
McDonald County Sheriff's Dept,Southwest,2019,5,41.7
McDonald County Sheriff's Dept,Southwest,2020,10,83.3
McDonald County Sheriff's Dept,Southwest,2021,9,75.0
McDonald County Sheriff's Dept,Southwest,2022,18,150.0
McDonald County Sheriff's Dept,Southwest,2023,15,125.0
Monett Police Dept,Southwest,2014,18,100.0
Monett Police Dept,Southwest,2015,16,88.9
Monett Police Dept,Southwest,2016,16,88.9
Monett Police Dept,Southwest,2017,24,133.3
Monett Police Dept,Southwest,2018,22,122.2
Monett Police Dept,Southwest,2019,30,166.7
Monett Police Dept,Southwest,2020,16,88.9
Monett Police Dept,Southwest,2021,20,111.1
Monett Police Dept,Southwest,2022,33,183.3
Monett Police Dept,Southwest,2023,60,333.3
Mount Vernon Police Dept,Southwest,2014,19,100.0
Mount Vernon Police Dept,Southwest,2015,13,68.4
Mount Vernon Police Dept,Southwest,2016,19,100.0
Mount Vernon Police Dept,Southwest,2017,21,110.5
Mount Vernon Police Dept,Southwest,2018,23,121.1
Mount Vernon Police Dept,Southwest,2019,29,152.6
Mount Vernon Police Dept,Southwest,2020,24,126.3
Mount Vernon Police Dept,Southwest,2021,22,115.8
Mount Vernon Police Dept,Southwest,2022,24,126.3
Mount Vernon Police Dept,Southwest,2023,17,89.5
Mount Vernon Police Dept,Southwest,2024,10,52.6
Mountain Grove Police Dept,Southwest,2014,12,100.0
Mountain Grove Police Dept,Southwest,2015,5,41.7
Mountain Grove Police Dept,Southwest,2016,14,116.7
Mountain Grove Police Dept,Southwest,2017,11,91.7
Mountain Grove Police Dept,Southwest,2018,15,125.0
Mountain Grove Police Dept,Southwest,2019,15,125.0
Mountain Grove Police Dept,Southwest,2020,24,200.0
Mountain Grove Police Dept,Southwest,2021,26,216.7
Mountain Grove Police Dept,Southwest,2022,22,183.3
Mountain Grove Police Dept,Southwest,2023,41,341.7
Mountain Grove Police Dept,Southwest,2024,53,441.7
Neosho Police Dept,Southwest,2014,13,100.0
Neosho Police Dept,Southwest,2015,31,238.5
Neosho Police Dept,Southwest,2016,40,307.7
Neosho Police Dept,Southwest,2017,49,376.9
Neosho Police Dept,Southwest,2018,53,407.7
Neosho Police Dept,Southwest,2019,52,400.0
Neosho Police Dept,Southwest,2020,18,138.5
Neosho Police Dept,Southwest,2021,19,146.2
Neosho Police Dept,Southwest,2022,41,315.4
Neosho Police Dept,Southwest,2023,49,376.9
Neosho Police Dept,Southwest,2024,58,446.2
Nevada Police Dept,Southwest,2014,29,100.0
Nevada Police Dept,Southwest,2015,23,79.3
Nevada Police Dept,Southwest,2016,32,110.3
Nevada Police Dept,Southwest,2017,25,86.2
Nevada Police Dept,Southwest,2018,53,182.8
Nevada Police Dept,Southwest,2019,50,172.4
Nevada Police Dept,Southwest,2020,36,124.1
Nevada Police Dept,Southwest,2021,42,144.8
Nevada Police Dept,Southwest,2022,69,237.9
Nevada Police Dept,Southwest,2023,63,217.2
Newton County Sheriff's Dept,Southwest,2014,64,100.0
Newton County Sheriff's Dept,Southwest,2015,85,132.8
Newton County Sheriff's Dept,Southwest,2016,133,207.8
Newton County Sheriff's Dept,Southwest,2017,237,370.3
Newton County Sheriff's Dept,Southwest,2018,144,225.0
Newton County Sheriff's Dept,Southwest,2019,58,90.6
Newton County Sheriff's Dept,Southwest,2020,111,173.4
Newton County Sheriff's Dept,Southwest,2021,90,140.6
Newton County Sheriff's Dept,Southwest,2022,104,162.5
Newton County Sheriff's Dept,Southwest,2023,172,268.8
Newton County Sheriff's Dept,Southwest,2024,153,239.1
Nixa Police Dept,Southwest,2014,104,100.0
Nixa Police Dept,Southwest,2015,139,133.7
Nixa Police Dept,Southwest,2016,183,176.0
Nixa Police Dept,Southwest,2017,255,245.2
Nixa Police Dept,Southwest,2018,242,232.7
Nixa Police Dept,Southwest,2019,375,360.6
Nixa Police Dept,Southwest,2020,248,238.5
Nixa Police Dept,Southwest,2021,330,317.3
Nixa Police Dept,Southwest,2022,308,296.2
Nixa Police Dept,Southwest,2023,346,332.7
Noel Police Dept,Southwest,2014,30,100.0
Noel Police Dept,Southwest,2015,27,90.0
Noel Police Dept,Southwest,2016,26,86.7
Noel Police Dept,Southwest,2017,186,620.0
Noel Police Dept,Southwest,2018,64,213.3
Noel Police Dept,Southwest,2019,52,173.3
Noel Police Dept,Southwest,2020,37,123.3
Noel Police Dept,Southwest,2021,38,126.7
Noel Police Dept,Southwest,2022,48,160.0
Noel Police Dept,Southwest,2023,16,53.3
Noel Police Dept,Southwest,2024,8,26.7
Ozark Police Dept,Southwest,2014,134,100.0
Ozark Police Dept,Southwest,2015,170,126.9
Ozark Police Dept,Southwest,2016,117,87.3
Ozark Police Dept,Southwest,2017,92,68.7
Ozark Police Dept,Southwest,2018,121,90.3
Ozark Police Dept,Southwest,2019,132,98.5
Ozark Police Dept,Southwest,2020,144,107.5
Ozark Police Dept,Southwest,2021,173,129.1
Ozark Police Dept,Southwest,2022,188,140.3
Ozark Police Dept,Southwest,2023,251,187.3
Ozark Police Dept,Southwest,2024,272,203.0
Pineville Police Dept,Southwest,2014,52,100.0
Pineville Police Dept,Southwest,2015,116,223.1
Pineville Police Dept,Southwest,2016,141,271.2
Pineville Police Dept,Southwest,2017,109,209.6
Pineville Police Dept,Southwest,2018,135,259.6
Pineville Police Dept,Southwest,2019,57,109.6
Pineville Police Dept,Southwest,2020,51,98.1
Pineville Police Dept,Southwest,2021,52,100.0
Pineville Police Dept,Southwest,2022,0,0.0
Pineville Police Dept,Southwest,2023,60,115.4
Pineville Police Dept,Southwest,2024,46,88.5
Polk County Sheriff's Dept,Southwest,2014,11,100.0
Polk County Sheriff's Dept,Southwest,2015,127,1154.5
Polk County Sheriff's Dept,Southwest,2016,145,1318.2
Polk County Sheriff's Dept,Southwest,2017,79,718.2
Polk County Sheriff's Dept,Southwest,2018,36,327.3
Polk County Sheriff's Dept,Southwest,2019,24,218.2
Polk County Sheriff's Dept,Southwest,2020,17,154.5
Polk County Sheriff's Dept,Southwest,2021,23,209.1
Polk County Sheriff's Dept,Southwest,2022,22,200.0
Polk County Sheriff's Dept,Southwest,2023,13,118.2
Republic Police Dept,Southwest,2014,47,100.0
Republic Police Dept,Southwest,2015,103,219.1
Republic Police Dept,Southwest,2016,115,244.7
Republic Police Dept,Southwest,2017,123,261.7
Republic Police Dept,Southwest,2018,134,285.1
Republic Police Dept,Southwest,2019,140,297.9
Republic Police Dept,Southwest,2020,138,293.6
Republic Police Dept,Southwest,2021,137,291.5
Republic Police Dept,Southwest,2022,312,663.8
Republic Police Dept,Southwest,2023,334,710.6
Republic Police Dept,Southwest,2024,371,789.4
Seymour Police Dept,Southwest,2014,10,100.0
Seymour Police Dept,Southwest,2015,5,50.0
Seymour Police Dept,Southwest,2016,5,50.0
Seymour Police Dept,Southwest,2017,6,60.0
Seymour Police Dept,Southwest,2018,6,60.0
Seymour Police Dept,Southwest,2019,7,70.0
Seymour Police Dept,Southwest,2020,9,90.0
Seymour Police Dept,Southwest,2021,16,160.0
Seymour Police Dept,Southwest,2022,39,390.0
Seymour Police Dept,Southwest,2023,39,390.0
Seymour Police Dept,Southwest,2024,36,360.0
Springfield Police Dept,Southwest,2014,2293,100.0
Springfield Police Dept,Southwest,2015,2560,111.6
Springfield Police Dept,Southwest,2016,2597,113.3
Springfield Police Dept,Southwest,2017,2436,106.2
Springfield Police Dept,Southwest,2018,3054,133.2
Springfield Police Dept,Southwest,2019,2779,121.2
Springfield Police Dept,Southwest,2020,2437,106.3
Springfield Police Dept,Southwest,2021,1477,64.4
Springfield Police Dept,Southwest,2022,1651,72.0
Springfield Police Dept,Southwest,2023,2222,96.9
Springfield Police Dept,Southwest,2024,2034,88.7
Stone County Sheriff's Dept,Southwest,2014,11,100.0
Stone County Sheriff's Dept,Southwest,2015,9,81.8
Stone County Sheriff's Dept,Southwest,2016,7,63.6
Stone County Sheriff's Dept,Southwest,2017,10,90.9
Stone County Sheriff's Dept,Southwest,2018,15,136.4
Stone County Sheriff's Dept,Southwest,2019,5,45.5
Stone County Sheriff's Dept,Southwest,2020,11,100.0
Stone County Sheriff's Dept,Southwest,2021,10,90.9
Stone County Sheriff's Dept,Southwest,2022,15,136.4
Stone County Sheriff's Dept,Southwest,2023,13,118.2
Strafford Police Dept,Southwest,2014,37,100.0
Strafford Police Dept,Southwest,2015,53,143.2
Strafford Police Dept,Southwest,2016,24,64.9
Strafford Police Dept,Southwest,2017,21,56.8
Strafford Police Dept,Southwest,2018,31,83.8
Strafford Police Dept,Southwest,2019,25,67.6
Strafford Police Dept,Southwest,2020,18,48.6
Strafford Police Dept,Southwest,2021,13,35.1
Strafford Police Dept,Southwest,2022,59,159.5
Strafford Police Dept,Southwest,2023,56,151.4
Strafford Police Dept,Southwest,2024,31,83.8
Taney County Sheriff's Dept,Southwest,2014,26,100.0
Taney County Sheriff's Dept,Southwest,2015,18,69.2
Taney County Sheriff's Dept,Southwest,2016,44,169.2
Taney County Sheriff's Dept,Southwest,2017,36,138.5
Taney County Sheriff's Dept,Southwest,2018,52,200.0
Taney County Sheriff's Dept,Southwest,2019,51,196.2
Taney County Sheriff's Dept,Southwest,2020,55,211.5
Taney County Sheriff's Dept,Southwest,2021,91,350.0
Taney County Sheriff's Dept,Southwest,2022,53,203.8
Taney County Sheriff's Dept,Southwest,2023,110,423.1
Taney County Sheriff's Dept,Southwest,2024,110,423.1
Vernon County Sheriff's Dept,Southwest,2014,19,100.0
Vernon County Sheriff's Dept,Southwest,2015,52,273.7
Vernon County Sheriff's Dept,Southwest,2016,54,284.2
Vernon County Sheriff's Dept,Southwest,2017,46,242.1
Vernon County Sheriff's Dept,Southwest,2018,31,163.2
Vernon County Sheriff's Dept,Southwest,2019,49,257.9
Vernon County Sheriff's Dept,Southwest,2020,34,178.9
Vernon County Sheriff's Dept,Southwest,2021,46,242.1
Vernon County Sheriff's Dept,Southwest,2022,47,247.4
Vernon County Sheriff's Dept,Southwest,2023,67,352.6
Webb City Police Dept,Southwest,2014,71,100.0
Webb City Police Dept,Southwest,2015,68,95.8
Webb City Police Dept,Southwest,2016,105,147.9
Webb City Police Dept,Southwest,2017,155,218.3
Webb City Police Dept,Southwest,2018,123,173.2
Webb City Police Dept,Southwest,2019,156,219.7
Webb City Police Dept,Southwest,2020,140,197.2
Webb City Police Dept,Southwest,2021,108,152.1
Webb City Police Dept,Southwest,2022,69,97.2
Webb City Police Dept,Southwest,2023,248,349.3
Webb City Police Dept,Southwest,2024,351,494.4
Webster County Sheriff's Dept,Southwest,2014,20,100.0
Webster County Sheriff's Dept,Southwest,2015,16,80.0
Webster County Sheriff's Dept,Southwest,2016,21,105.0
Webster County Sheriff's Dept,Southwest,2017,15,75.0
Webster County Sheriff's Dept,Southwest,2018,17,85.0
Webster County Sheriff's Dept,Southwest,2020,36,180.0
Webster County Sheriff's Dept,Southwest,2021,45,225.0
Webster County Sheriff's Dept,Southwest,2022,38,190.0
Webster County Sheriff's Dept,Southwest,2023,44,220.0
Webster County Sheriff's Dept,Southwest,2024,65,325.0
Willard Police Dept,Southwest,2014,27,100.0
Willard Police Dept,Southwest,2015,26,96.3
Willard Police Dept,Southwest,2016,16,59.3
Willard Police Dept,Southwest,2017,46,170.4
Willard Police Dept,Southwest,2018,42,155.6
Willard Police Dept,Southwest,2019,55,203.7
Willard Police Dept,Southwest,2020,62,229.6
Willard Police Dept,Southwest,2021,19,70.4
Willard Police Dept,Southwest,2022,19,70.4
Willard Police Dept,Southwest,2023,40,148.1
Willard Police Dept,Southwest,2024,57,211.1
Missouri State Highway Patrol,Statewide (MSHP),2014,32905,100.0
Missouri State Highway Patrol,Statewide (MSHP),2015,34447,104.7
Missouri State Highway Patrol,Statewide (MSHP),2016,38340,116.5
Missouri State Highway Patrol,Statewide (MSHP),2017,42933,130.5
Missouri State Highway Patrol,Statewide (MSHP),2018,38196,116.1
Missouri State Highway Patrol,Statewide (MSHP),2019,39023,118.6
Missouri State Highway Patrol,Statewide (MSHP),2020,38890,118.2
Missouri State Highway Patrol,Statewide (MSHP),2021,38505,117.0
Missouri State Highway Patrol,Statewide (MSHP),2022,39302,119.4
Missouri State Highway Patrol,Statewide (MSHP),2023,38928,118.3
Missouri State Highway Patrol,Statewide (MSHP),2024,34779,105.7
